vin,year,make,model,trim,type,damage,price,odometer,lot,date,location,state,source,repair_cost,url,matched_url,price_source
[PREMIUM],2024,Hyundai,Ioniq,LIMITED,SC,Rear End,0,22275,77869175,,CA - MENTONE,CA,,23438.0,[PREMIUM],,
[PREMIUM],2021,Tesla,Model Y,,SC,Front End,0,109005,76821405,2026-04-08,CA - MENTONE,CA,,19488.0,[PREMIUM],,
[PREMIUM],2017,Honda,Civic,TOURING,SC,Side,0,94659,47016376,2026-04-08,CA - MENTONE,CA,,9689.0,[PREMIUM],,
[PREMIUM],2025,Honda,Accord,HYBRID SPORT,SC,Top/Roof,0,567,97854345,2026-04-01,CA - MENTONE,CA,,2881.0,[PREMIUM],,
[PREMIUM],2022,Nissan,Altima,SR,SC,Front End,0,39174,96550545,,CA - MENTONE,CA,,24259.0,[PREMIUM],,
[PREMIUM],2019,Ford,F-150,SUPERCREW,SC,Rear End,0,137665,94521925,2026-04-01,CA - MENTONE,CA,,22640.0,[PREMIUM],,
[PREMIUM],2016,Toyota,Camry,LE,SC,Front End,0,111322,94177485,2026-04-08,CA - MENTONE,CA,,13666.0,[PREMIUM],,
[PREMIUM],2016,Nissan,Sentra,S,SC,Front End,0,148471,92071745,2026-04-01,CA - MENTONE,CA,,4654.0,[PREMIUM],,
[PREMIUM],2020,Nissan,Versa,S,SC,Rear End,0,177708,79129655,2026-04-01,CA - MENTONE,CA,,7338.0,[PREMIUM],,
[PREMIUM],2024,Lexus,Es 350,BASE,SC,Front End,0,36757,79036945,2026-04-01,CA - MENTONE,CA,,16667.0,[PREMIUM],,
[PREMIUM],2015,Audi,A3,PREMIUM PLUS,SC,Front End,0,31166,79001125,,CA - MENTONE,CA,,7679.0,[PREMIUM],,
[PREMIUM],2019,Honda,Insight,EX,SC,Front End,0,118808,78668195,2026-04-08,CA - MENTONE,CA,,13378.0,[PREMIUM],,
[PREMIUM],2024,Hyundai,Venue,SEL,SC,Undercarriage,0,36118,78142285,2026-04-01,CA - MENTONE,CA,,16474.0,[PREMIUM],,
[PREMIUM],2024,Hyundai,Elantra,LIMITED,SC,Front End,0,26253,77630495,,CA - MENTONE,CA,,0.0,[PREMIUM],,
[PREMIUM],2025,Kia,Carnival L,LX,SC,Undercarriage,0,68363,77353715,2026-04-01,CA - MENTONE,CA,,17324.0,[PREMIUM],,
[PREMIUM],2018,Mazda,Cx-9,TOURING,SC,Rear End,0,107397,75310075,,CA - MENTONE,CA,,15721.0,[PREMIUM],,
[PREMIUM],2023,Kia,Forte,GT LINE,SC,Rear End,0,75056,74865175,2026-04-08,CA - MENTONE,CA,,16652.0,[PREMIUM],,
[PREMIUM],2019,Audi,A3,PREMIUM,SC,Front End,0,92919,73117345,,CA - MENTONE,CA,,12650.0,[PREMIUM],,
[PREMIUM],2017,Hyundai,Tucson,SPORT,DV,Mechanical,0,92779,46429656,2026-04-08,CA - MENTONE,CA,,0.0,[PREMIUM],,
[PREMIUM],2015,Nissan,Frontier,SV V6,SC,Side,0,150240,46206316,2026-04-01,CA - MENTONE,CA,,10735.0,[PREMIUM],,
[PREMIUM],2016,Ford,All Models,,SC,Front End,0,125865,45526606,,CA - MENTONE,CA,,9334.0,[PREMIUM],,
[PREMIUM],2015,Nissan,Altima,2.5 S,SC,Front End,0,186143,79693995,,CA - REDDING,CA,,8313.0,[PREMIUM],,
[PREMIUM],2017,Honda,Hr-V,LX,SC,Rear End,0,115974,77507575,,CA - REDDING,CA,,11781.0,[PREMIUM],,
[PREMIUM],2020,Ford,Transit,T-250,CT,Minor Dent/Scratches,0,122994,77087355,2026-03-30,MEDIUM DUTY CLEAN TITLE SALE,CA,,1832.0,[PREMIUM],,
[PREMIUM],2022,Freigliner,All Other,,SC,Rollover,0,0,47130106,2026-04-09,HEAVY TRUCK SPECIALTY SALE,CA,,87365.0,[PREMIUM],,
[PREMIUM],2018,Hyundai,Sonata,SEL,SC,Front End,0,104200,46062786,,CA - REDDING,CA,,10419.0,[PREMIUM],,
[PREMIUM],2016,Kia,Soul Base,BASE,DV,Minor Dent/Scratches,0,113091,45481466,2026-04-03,CA - REDDING,CA,,0.0,[PREMIUM],,
[PREMIUM],2007,Toyota,Camry,LE,SC,Rear End,0,208123,79551025,2026-04-15,CA - MENTONE,CA,,8029,[PREMIUM],,
[PREMIUM],2005,Honda,Element,LX,SC,Side,0,103002,79428675,2026-04-15,CA - MENTONE,CA,,16532,[PREMIUM],,
[PREMIUM],2014,Ford,Fiesta,ST,SC,Front End,0,118519,77772705,,CA - MENTONE,CA,,13575,[PREMIUM],,
[PREMIUM],2008,Toyota,Tundra,SR5,SC,Front End,0,346721,49005536,2026-04-15,CA - MENTONE,CA,,8409,[PREMIUM],,
[PREMIUM],2008,Kia,Spectra,LX,SC,Rear End,0,189863,48289376,,CA - MENTONE,CA,,4100,[PREMIUM],,
[PREMIUM],2007,Dodge,Caliber,SXT,SC,Front End,0,0,47983626,2026-04-15,CA - MENTONE,CA,,3623,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Camaro,LS,SC,Front End,0,110394,47429876,2026-04-15,CA - MENTONE,CA,,9233,[PREMIUM],,
[PREMIUM],2004,Hyundai,Sonata,BASE,SC,Front End,0,160548,46731076,,CA - MENTONE,CA,,1969,[PREMIUM],,
[PREMIUM],2008,Saturn,Outlook,XE,SC,All Over,0,0,46311666,,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2014,Jeep,Grand Cher,SUMMIT,SC,Front End,0,90164,46090206,,CA - MENTONE,CA,,11592,[PREMIUM],,
[PREMIUM],2013,Acura,Rdx,TECHNOLOGY,SC,Rear End,0,192437,45860056,,CA - MENTONE,CA,,11133,[PREMIUM],,
[PREMIUM],2011,Kia,Rio,LX,SC,Front End,0,129460,79313655,2026-04-17,CA - REDDING,CA,,20216,[PREMIUM],,
[PREMIUM],2007,Mercedes-Benz,S-Class,550,SC,Vandalism,0,0,78868365,2026-04-24,CA - REDDING,CA,,5930,[PREMIUM],,
[PREMIUM],2010,Honda,Civic,LX,SC,Front End,0,155453,77620815,2026-04-17,CA - REDDING,CA,,7344,[PREMIUM],,
[PREMIUM],2000,Toyota,Camry,LE V6,SC,Front End,0,185073,48730706,2026-04-17,CA - REDDING,CA,,7662,[PREMIUM],,
[PREMIUM],2013,Hyundai,Accent,GS,DV,Mechanical,0,123657,49331746,2026-04-24,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2007,Toyota,Prius,BASE,DV,Front End,0,269978,49309556,2026-04-24,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Cruze,LT,SC,Undercarriage,0,265081,48480716,,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2006,Toyota,Camry Sola,SLE V6,SC,Front End,0,114331,48521226,2026-04-24,CA - REDDING,CA,,7861,[PREMIUM],,
[PREMIUM],2012,Kia,Optima,LX,SC,Front End,0,120315,47554456,2026-04-17,CA - REDDING,CA,,6331,[PREMIUM],,
[PREMIUM],2009,Kia,Sedona,LX,SC,Side,0,141382,46929586,2026-04-17,CA - REDDING,CA,,5343,[PREMIUM],,
[PREMIUM],2005,Toyota,Prius,BASE,SC,Side,0,249660,99582115,2026-04-15,CA - MENTONE,CA,,5130,[PREMIUM],,
[PREMIUM],2011,Toyota,Camry,SE,SC,Side,0,154768,78349305,2026-04-22,CA - MENTONE,CA,,6753,[PREMIUM],,
[PREMIUM],2006,Ford,All Models,E350 SUPER DUTY WAGON,DV,Mechanical,0,197674,76664785,2026-04-13,MEDIUM DUTY CLEAN TITLE SALE,CA,,0,[PREMIUM],,
[PREMIUM],2012,Mazda,3,I,SC,Rear End,0,94667,48942316,2026-04-15,CA - MENTONE,CA,,7377,[PREMIUM],,
[PREMIUM],2013,Mercedes-Benz,Slk-Class,250,SC,Rear End,0,61824,48781296,2026-04-15,CA - MENTONE,CA,,12790,[PREMIUM],,
[PREMIUM],2008,Toyota,Highlander,BASE,DA,Mechanical,0,0,48333416,2026-04-22,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Cruze,LT,SC,Rollover,0,198553,48318336,2026-04-15,CA - MENTONE,CA,,9259,[PREMIUM],,
[PREMIUM],2011,Toyota,Camry,SE,SC,Front End,0,188866,47572136,2026-04-15,CA - MENTONE,CA,,8912,[PREMIUM],,
[PREMIUM],2012,Ford,Expedition,EL XLT,CT,Minor Dent/Scratches,0,220057,46237376,2026-04-22,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2011,Ford,Ranger,SUPER CAB,SC,Rollover,0,165660,46204806,2026-04-15,CA - MENTONE,CA,,13965,[PREMIUM],,
[PREMIUM],2006,Toyota,All Models,LE 7 PASSENGER,DV,Front End,0,138956,41988696,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2009,Chevrolet,All Models,C1500,SC,Front End,0,0,92046155,2026-04-22,CA - MENTONE,CA,,9281,[PREMIUM],,
[PREMIUM],2012,Toyota,Prius,,SC,Vandalism,0,36282,92663295,,CA - MENTONE,CA,,17125,[PREMIUM],,
[PREMIUM],2004,Toyota,4Runner,LIMITED,SC,Side,0,242329,79653595,2026-04-22,CA - MENTONE,CA,,8733,[PREMIUM],,
[PREMIUM],2005,Infiniti,G35,BASE,SC,Rear End,0,0,65213415,2026-04-15,CA - MENTONE,CA,,15309,[PREMIUM],,
[PREMIUM],2003,Buick,Century,CUSTOM,SC,Front End,0,103656,48441146,2026-04-15,CA - MENTONE,CA,,3923,[PREMIUM],,
[PREMIUM],2013,Cadillac,Cts,LUXURY COLLECTION,SC,Rear End,0,127585,48499776,2026-04-15,CA - MENTONE,CA,,9991,[PREMIUM],,
[PREMIUM],2011,Toyota,Camry,LE,SC,Rear End,0,160194,46748396,,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2001,Subaru,Legacy,GT,SC,Mechanical,0,188789,46290636,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2013,Gmc,Terrain,SLT,SC,Front End,0,0,46194176,2026-04-10,CA - REDDING,CA,,10591,[PREMIUM],,
[PREMIUM],2008,Chevrolet,Colorado,LS,SC,Vandalism,0,0,47927836,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Bmw,X5,XDRIVE50I,SC,Rear End,0,108411,79544445,2026-04-27,CA - ADELANTO,CA,,7359,[PREMIUM],,
[PREMIUM],2005,Nissan,Titan,XE,SC,Side,0,74743,77361455,2026-04-13,CA - ADELANTO,CA,,7838,[PREMIUM],,
[PREMIUM],2001,Lincoln,Towncar,SIGNATURE,SC,Front End,0,0,47568176,2026-04-13,CA - ADELANTO,CA,,8661,[PREMIUM],,
[PREMIUM],2014,Honda,Crv,LX,SC,Front End,0,0,97858955,2026-04-09,CA - NAPA,CA,,10512,[PREMIUM],,
[PREMIUM],2000,Toyota,Tacoma,V6,SC,Vandalism,0,0,47245146,2026-04-09,CA - NAPA,CA,,0,[PREMIUM],,
[PREMIUM],2014,Bmw,3 Series,I,SC,Front End,0,87486,46611346,2026-04-16,CA - NAPA,CA,,19537,[PREMIUM],,
[PREMIUM],2010,Hyundai,Tucson,LIMITED,SC,Mechanical,0,120818,99058905,2026-04-15,CA - LONG BEACH,CA,,0,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Cruze,LTZ,SC,Front End,0,99859,79362235,2026-04-10,CA - LONG BEACH,CA,,6743,[PREMIUM],,
[PREMIUM],2006,Toyota,Camry,LE,SC,Front End,0,0,75209755,2026-04-08,CA - LONG BEACH,CA,,8229,[PREMIUM],,
[PREMIUM],2011,Lexus,Is,BASE,SC,Front End,0,147816,47317236,2026-04-10,CA - LONG BEACH,CA,,7665,[PREMIUM],,
[PREMIUM],2011,Honda,All Models,EXL,SC,Front End,0,159803,77225155,2026-04-13,CA - SUN VALLEY,CA,,7107,[PREMIUM],,
[PREMIUM],2012,Honda,Civic,LX,SC,Rear End,0,106804,41761116,2026-04-13,CA - SUN VALLEY,CA,,7206,[PREMIUM],,
[PREMIUM],2014,Ram,1500,ST,SC,Front End,0,180989,77346795,2026-04-09,CA - ANTELOPE,CA,,10126,[PREMIUM],,
[PREMIUM],2014,Toyota,Corolla,LE PLUS,SC,Rear End,0,201487,48646206,2026-04-09,CA - ANTELOPE,CA,,8725,[PREMIUM],,
[PREMIUM],2005,Toyota,Tundra,SR5,SC,Front End,0,334968,47964286,2026-04-16,CA - ANTELOPE,CA,,4294,[PREMIUM],,
[PREMIUM],2011,Mercedes Benz,M-Class,350 BLUETEC,SC,Front End,0,107178,47994716,2026-04-16,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2014,Toyota,Prius,TWO,SC,Front End,0,0,47777796,2026-04-09,CA - ANTELOPE,CA,,33838,[PREMIUM],,
[PREMIUM],2007,Mercedes-Benz,S-Class,550,SC,Front End,0,129120,47553216,2026-04-07,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2006,Hyundai,Sonata,GLS V6,SC,Front End,0,128476,46974816,2026-04-23,CA - ANTELOPE,CA,,10030,[PREMIUM],,
[PREMIUM],2014,Mazda,3,TOURING,SC,Side,0,64369,45630156,2026-04-23,CA - ANTELOPE,CA,,8284,[PREMIUM],,
[PREMIUM],2013,Toyota,Camry,SE,SC,Front End,0,160217,79366555,2026-04-16,CA - RANCHO CUCAMONGA,CA,,7993,[PREMIUM],,
[PREMIUM],2011,Toyota,Rav4,BASE,SC,Side,0,106549,77233505,2026-04-16,CA - RANCHO CUCAMONGA,CA,,10672,[PREMIUM],,
[PREMIUM],2012,Ford,All Models,E250 VAN,SC,Front End,0,100019,75254885,2026-04-15,MEDIUM DUTY SPECIALTY SALE,CA,,12623,[PREMIUM],,
[PREMIUM],2013,Dodge,Charger,R/T,SC,Front End,0,82597,68885055,2026-04-21,CA - RANCHO CUCAMONGA,CA,,13916,[PREMIUM],,
[PREMIUM],2009,Toyota,Highlander,LIMITED,SC,All Over,0,179141,48454436,2026-04-16,CA - RANCHO CUCAMONGA,CA,,4652,[PREMIUM],,
[PREMIUM],2000,Toyota,Camry,LE,SC,Side,0,287176,47389656,2026-04-09,CA - RANCHO CUCAMONGA,CA,,3470,[PREMIUM],,
[PREMIUM],2013,Volkswagen,Jetta,SE,SC,Side,0,50036,47291236,2026-04-16,CA - RANCHO CUCAMONGA,CA,,7223,[PREMIUM],,
[PREMIUM],2010,Hyundai,Elantra,GLS,SC,Vandalism,0,0,46882406,2026-04-09,CA - RANCHO CUCAMONGA,CA,,5506,[PREMIUM],,
[PREMIUM],2007,Mercedes-Benz,S-Class,550,SC,Side,0,191784,46481726,2026-04-21,CA - RANCHO CUCAMONGA,CA,,11785,[PREMIUM],,
[PREMIUM],2000,Suzuki,Sv650,,SC,All Over,0,0,46169276,2026-04-16,CRASHEDTOYS POWERSPORT AUCTION,CA,,4728,[PREMIUM],,
[PREMIUM],2011,Honda,Civic,LX,SC,Front End,0,115290,46069476,2026-04-16,CA - RANCHO CUCAMONGA,CA,,13011,[PREMIUM],,
[PREMIUM],2014,Kia,Soul,BASE,SC,Side,0,191566,42064836,2026-04-09,CA - RANCHO CUCAMONGA,CA,,8321,[PREMIUM],,
[PREMIUM],2013,Ford,Fusion,TITANIUM,SC,Vandalism,0,0,48626256,2026-04-08,CA - MARTINEZ,CA,,0,[PREMIUM],,
[PREMIUM],2011,Toyota,Prius,THREE,SC,Rear End,0,189376,48198966,2026-04-08,CA - MARTINEZ,CA,,8708,[PREMIUM],,
[PREMIUM],2013,Ram,Tradesman,,DV,Rear End,0,218008,47321076,2026-04-15,CA - MARTINEZ,CA,,0,[PREMIUM],,
[PREMIUM],2005,Cadillac,Escalade,LUXURY,NR,Vandalism,0,0,45798866,2026-04-20,CA - MARTINEZ,CA,,7494,[PREMIUM],,
[PREMIUM],2010,Toyota,Prius,IV,SC,Side,0,131913,48012066,2026-04-14,CA - SAN DIEGO,CA,,0,[PREMIUM],,
[PREMIUM],2007,Toyota,Corolla,S,SC,Front End,0,173578,46068616,2026-04-14,CA - SAN DIEGO,CA,,7080,[PREMIUM],,
[PREMIUM],2012,Volkswagen,Jetta,SE,SC,Side,0,130324,82104295,2026-04-09,CA - NAPA,CA,,9196,[PREMIUM],,
[PREMIUM],2008,Nissan,Sentra,2.0,SC,Vandalism,0,131503,86118325,2026-04-09,CA - NAPA,CA,,8038,[PREMIUM],,
[PREMIUM],2011,Chevrolet,Colorado,LT,SC,Front End,0,0,99358595,2026-04-08,CA - MENTONE,CA,,11214,[PREMIUM],,
[PREMIUM],2014,Toyota,Camry,SE,SC,Rear End,0,166441,97589945,2026-04-15,CA - MENTONE,CA,,17419,[PREMIUM],,
[PREMIUM],2007,Kia,Rondo,,SC,Side,0,175092,79766865,2026-04-22,CA - MENTONE,CA,,4130,[PREMIUM],,
[PREMIUM],2014,Hyundai,Elantra,,SC,Side,0,211827,68187225,2026-04-22,CA - MENTONE,CA,,8090,[PREMIUM],,
[PREMIUM],2009,Toyota,Corolla,LE,SC,Side,0,216600,47966706,2026-04-08,CA - MENTONE,CA,,5436,[PREMIUM],,
[PREMIUM],2005,Ford,Escape,XLT,SC,Front End,0,0,47091686,2026-04-08,CA - MENTONE,CA,,3980,[PREMIUM],,
[PREMIUM],2001,Chevrolet,S10,S10,SC,Rear End,0,209332,46940636,2026-04-08,CA - MENTONE,CA,,5513,[PREMIUM],,
[PREMIUM],2011,Mercedes-Benz,Glk-Class,350 4MATIC,SC,Rear End,0,101095,46043936,2026-04-22,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2007,Toyota,Fj Cruiser,BASE,SC,Front End,0,307055,41805066,2026-04-22,CA - MENTONE,CA,,8680,[PREMIUM],,
[PREMIUM],2013,Ford,F-150,SUPERCREW,NR,Burn,0,0,99736235,,CA - REDDING,CA,,8532,[PREMIUM],,
[PREMIUM],2013,Kia,Optima,LX,SC,Front End,0,129667,79880105,2026-04-10,CA - REDDING,CA,,6389,[PREMIUM],,
[PREMIUM],2008,Toyota,Highlander,BASE,SC,Side,0,174520,79127435,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2008,Ford,Escape,HEV,SC,Rear End,0,154543,73872035,2026-04-17,CA - REDDING,CA,,3011,[PREMIUM],,
[PREMIUM],2001,Ford,F350,SRW SUPER DUTY,SC,Rollover,0,265661,73707725,2026-04-10,CA - REDDING,CA,,6118,[PREMIUM],,
[PREMIUM],2014,Volvo,Xc60,T6,SC,Front End,0,123408,48450596,,CA - REDDING,CA,,11961,[PREMIUM],,
[PREMIUM],2012,Honda,Cr-Z,EX,DV,Mechanical,0,172952,48024216,2026-04-17,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2005,Mercedes-Benz,M-Class,500,SC,Front End,0,228890,47830366,,CA - REDDING,CA,,4673,[PREMIUM],,
[PREMIUM],2008,Toyota,Prius Base,BASE,SC,Front End,0,230704,46128346,,CA - REDDING,CA,,6292,[PREMIUM],,
[PREMIUM],2006,Ford,F150,SUPERCREW,SC,Rear End,0,213555,41624426,,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Hyundai,Elantra,SE,SC,Rear End,0,97781,70939565,2026-04-07,CA - SAN DIEGO,CA,,15226,[PREMIUM],,
[PREMIUM],2010,Honda,Accord,EXL,SC,Front End,0,164011,79456565,2026-04-15,CA - MENTONE,CA,,6627,[PREMIUM],,
[PREMIUM],2012,Nissan,Versa,1.8 S,SC,Front End,0,65174,47883626,2026-04-15,CA - MENTONE,CA,,6466,[PREMIUM],,
[PREMIUM],2013,Jeep,Cherokee,OVERLAND,SC,Front End,0,195133,47127146,,CA - MENTONE,CA,,8664,[PREMIUM],,
[PREMIUM],2014,Chevrolet,Cruze,LT,SC,Front End,0,100003,45673006,2026-04-15,CA - MENTONE,CA,,5866,[PREMIUM],,
[PREMIUM],2013,Subaru,Outback,2.5I LIMITED,SC,Rear End,0,254596,93407365,,CA - REDDING,CA,,8236,[PREMIUM],,
[PREMIUM],2007,Honda,Civic,LX,SC,Side,0,221552,79015685,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2012,Ford,Fusion Sel,SEL,SC,Front End,0,156589,77992405,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2003,Chevrolet,Trailblaze,EXT,SC,Front End,0,55899,77442885,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2005,Jeep,Grand Cher,LAREDO,SC,Front End,0,173399,76361875,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2012,Toyota,Prius,FOUR,SC,Front End,0,167941,73450505,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2010,Toyota,Camry,LE,SC,Front End,0,112469,47763146,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2002,Mercedes-Benz,Clk-Class,430,SC,Rollover,0,0,47287456,2026-04-10,CA - REDDING,CA,,17279,[PREMIUM],,
[PREMIUM],2004,Toyota,Matrix,XR,SC,Front End,0,201725,47404036,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2007,Toyota,Camry,SE V6,SC,Front End,0,118086,46228196,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2005,Toyota,Prius,BASE,SC,Side,0,198885,47110126,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2008,Nissan,Altima,3.5 SE,SC,Front End,0,189697,46389256,2026-04-10,CA - REDDING,CA,,3853,[PREMIUM],,
[PREMIUM],2014,Ford,Expedition,LIMITED,SC,Undercarriage,0,146314,86317285,2026-04-08,CA - MENTONE,CA,,12596,[PREMIUM],,
[PREMIUM],2007,Toyota,Camry,XLE V6,SC,Front End,0,201321,75408745,2026-04-08,CA - MENTONE,CA,,2364,[PREMIUM],,
[PREMIUM],2005,Toyota,All Models,XLE,SC,Front End,0,0,71627965,2026-04-08,CA - MENTONE,CA,,23323,[PREMIUM],,
[PREMIUM],2008,Chev,Colorado,,SC,Front End,0,0,47932976,2026-04-08,CA - MENTONE,CA,,6203,[PREMIUM],,
[PREMIUM],2012,Toyota,Prius,THREE,SC,Front End,0,180048,48155976,2026-04-08,CA - MENTONE,CA,,6808,[PREMIUM],,
[PREMIUM],2010,Honda,Fit,SPORT,SC,Front End,0,61248,47323516,2026-04-15,CA - MENTONE,CA,,10557,[PREMIUM],,
[PREMIUM],2014,Honda,Accord,EXL,SC,Front End,0,166721,46545546,2026-04-08,CA - MENTONE,CA,,9500,[PREMIUM],,
[PREMIUM],2005,Scion,Tc,BASE,SC,Rear End,0,180736,46395856,2026-04-08,CA - MENTONE,CA,,6171,[PREMIUM],,
[PREMIUM],2005,Gmc,Yukon,,SC,Front End,0,228326,41785296,,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2006,Honda,Civic,EX,NR,Water/Flood,0,119659,99383245,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Toyota,Scion,,SC,Front End,0,174897,76595565,,CA - REDDING,CA,,9335,[PREMIUM],,
[PREMIUM],2009,Mini,Cooper,S,DA,Water/Flood,0,0,76368595,2026-04-17,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2008,Toyota,Camry,SE V6,SC,Front End,0,247967,48061766,,CA - REDDING,CA,,21137,[PREMIUM],,
[PREMIUM],2009,Toyota,Avalon,XL,SC,Rear End,0,246991,47990296,,CA - REDDING,CA,,5376,[PREMIUM],,
[PREMIUM],2008,Ford,Expedition,XLT,DV,Mechanical,0,216940,47829526,2026-04-17,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2014,Nissan,Frontier,S,DA,Mechanical,0,237932,48528836,2026-04-17,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2012,Jeep,Liberty Sp,SPORT,DV,Mechanical,0,150323,47611046,2026-04-10,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2013,Toyota,Rav4,LIMITED,SC,Front End,0,163321,41994616,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2005,Toyota,Tacoma,DOUBLE CAB PRERUNNER,NR,Rollover,0,0,77156545,2026-04-08,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Honda,Civic,EX,SC,Front End,0,279946,76955695,2026-04-17,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2008,Honda,Civic,LX,DV,Front End,0,124081,47646646,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
[PREMIUM],2010,Honda,Insight,LX,CT,Side,0,142192,78879635,2026-04-07,WHOLESALE AUCTION,CA,,0,[PREMIUM],,
[PREMIUM],2012,Toyota,Prius,THREE,SC,Front End,0,167433,48168846,2026-04-06,CA - NAPA,CA,,5621,[PREMIUM],,
[PREMIUM],2007,Toyota,Corolla,S,SC,Front End,0,107952,47651976,2026-04-06,CA - NAPA,CA,,4662,[PREMIUM],,
[PREMIUM],2003,Chevrolet,Silverado,C1500,SC,Front End,0,180727,47557466,2026-04-16,CA - NAPA,CA,,8107,[PREMIUM],,
[PREMIUM],2013,Toyota,Highlander,SE,SC,Front End,0,123002,46578276,,CA - NAPA,CA,,0,[PREMIUM],,
[PREMIUM],2011,Bmw,X3,XDRIVE35I,SC,Rear End,0,138068,45992016,,CA - NAPA,CA,,20988,[PREMIUM],,
[PREMIUM],2011,Mercedes-Benz,M-Class,350,SC,Front End,0,122879,79308585,2026-04-15,CA - LONG BEACH,CA,,6705,[PREMIUM],,
[PREMIUM],2011,Chevrolet,Tahoe,SPECIAL,DA,Normal Wear,0,0,48104196,2026-04-15,CA - LONG BEACH,CA,,0,[PREMIUM],,
[PREMIUM],2008,Lexus,Is,BASE,DV,Normal Wear,0,154155,47476546,2026-04-03,CA - LONG BEACH,CA,,0,[PREMIUM],,
[PREMIUM],2006,Toyota,Tundra Bas,BASE,DV,Front End,0,0,48135596,2026-04-15,CA - SUN VALLEY,CA,,0,[PREMIUM],,
[PREMIUM],2013,Toyota,Sienna,LE 8-PASSENGER,SC,Front End,0,226769,79126705,2026-03-31,CA - ANTELOPE,CA,,0,[PREMIUM],,
[PREMIUM],2010,Toyota,Highlander,SE,SC,Rear End,0,143100,46772946,,CA - ANTELOPE,CA,,8959,[PREMIUM],,
[PREMIUM],2005,Chevrolet,Tahoe,C1500,SC,Front End,0,0,41799156,2026-04-02,CA - ANTELOPE,CA,,5324,[PREMIUM],,
[PREMIUM],2003,Toyota,Corolla,S,SC,Rear End,0,153423,41841366,,CA - ANTELOPE,CA,,6203,[PREMIUM],,
[PREMIUM],2013,Honda,Accord,LX,SC,Front End,0,159865,92421675,2026-04-08,CA - MENTONE,CA,,17251,[PREMIUM],,
[PREMIUM],2012,Honda,Accord,SE,DV,Minor Dent/Scratches,0,193220,79940565,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2007,Bmw,3 Series,I SULEV,SC,Front End,0,202018,76468565,2026-04-08,CA - MENTONE,CA,,4299,[PREMIUM],,
[PREMIUM],2006,Mercedes-Benz,Sl-Class,500,SC,Undercarriage,0,94138,47137386,2026-04-15,CA - MENTONE,CA,,0,[PREMIUM],,
[PREMIUM],2013,Chevrolet,Malibu,LS,SC,Vandalism,0,268906,78877635,,CA - REDDING,CA,,2415,[PREMIUM],,
[PREMIUM],2012,Dodge,Ram 1500,ST,SC,Front End,0,140651,75016185,2026-04-17,CA - REDDING,CA,,25086,[PREMIUM],,
[PREMIUM],2009,Chevrolet,Impala,LS,SC,Front End,0,166045,73330715,2026-04-03,CA - REDDING,CA,,0,[PREMIUM],,
